time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
1.020381433211058e-002	3.296625e+000	3.300000e+000	-2.703934e-005	0.000000e+000
1.030521915809042e-002	3.296730e+000	3.300000e+000	4.263618e-006	0.000000e+000
1.050802881005008e-002	3.296687e+000	3.300000e+000	-1.009221e-006	0.000000e+000
1.091364811396939e-002	3.296716e+000	3.300000e+000	3.543113e-007	0.000000e+000
1.172488672180803e-002	3.296692e+000	3.300000e+000	-5.871693e-008	0.000000e+000
1.270144922180803e-002	3.296714e+000	3.300000e+000	8.675670e-009	0.000000e+000
1.367801172180803e-002	3.296694e+000	3.300000e+000	-7.993208e-009	0.000000e+000
1.999999900000000e-002	3.296703e+000	3.300000e+000	2.197049e-014	0.000000e+000
2.000000000000000e-002	3.296716e+000	3.300000e+000	1.222434e-005	2.443586e-005
2.000000100000000e-002	3.296654e+000	3.300000e+000	4.889736e-005	9.774342e-005
2.000000165000000e-002	3.296623e+000	1.155000e+000	8.067931e-005	1.612767e-004
2.000000175000000e-002	3.296633e+000	8.250000e-001	1.010930e-004	1.710510e-004
2.000000196875000e-002	3.296703e+000	1.031250e-001	1.918472e-004	1.924324e-004
2.000000200000000e-002	3.296703e+000	0.000000e+000	1.954354e-004	1.954868e-004
2.002041178099914e-002	3.296262e+000	0.000000e+000	1.994414e+000	1.995309e+000
2.004082156199828e-002	3.295821e+000	0.000000e+000	3.987448e+000	3.990135e+000
2.006123134299742e-002	3.295380e+000	0.000000e+000	5.979300e+000	5.984673e+000
2.008164112399656e-002	3.294940e+000	0.000000e+000	7.969968e+000	7.978925e+000
2.010205090499570e-002	3.294499e+000	0.000000e+000	9.959452e+000	9.972889e+000
2.012246068599485e-002	3.294059e+000	0.000000e+000	1.194775e+001	1.196657e+001
2.014287046699399e-002	3.293619e+000	0.000000e+000	1.393487e+001	1.395996e+001
2.022488408525528e-002	3.291879e+000	0.000000e+000	2.191639e+001	2.197586e+001
2.030689770351657e-002	3.290136e+000	0.000000e+000	2.985591e+001	2.996396e+001
2.038891132177786e-002	3.288391e+000	0.000000e+000	3.775340e+001	3.792427e+001
2.047092494003916e-002	3.286644e+000	0.000000e+000	4.560889e+001	4.585678e+001
2.055293855830045e-002	3.284894e+000	0.000000e+000	5.342236e+001	5.376150e+001
2.063495217656174e-002	3.283142e+000	0.000000e+000	6.119382e+001	6.163842e+001
2.071696579482303e-002	3.281387e+000	0.000000e+000	6.892326e+001	6.948754e+001
2.072745155423544e-002	3.281235e+000	0.000000e+000	6.990569e+001	7.048624e+001
2.094353309641249e-002	3.276774e+000	0.000000e+000	9.012479e+001	9.109925e+001
2.115961463858954e-002	3.272464e+000	0.000000e+000	1.096168e+002	1.110713e+002
2.137569618076659e-002	3.268304e+000	0.000000e+000	1.283817e+002	1.304025e+002
2.159177772294364e-002	3.264296e+000	0.000000e+000	1.464195e+002	1.490928e+002
2.180785926512069e-002	3.260438e+000	0.000000e+000	1.637301e+002	1.671421e+002
2.202394080729774e-002	3.256730e+000	0.000000e+000	1.803137e+002	1.845505e+002
2.224002234947479e-002	3.253174e+000	0.000000e+000	1.961702e+002	2.013180e+002
2.259915960934964e-002	3.250531e+000	0.000000e+000	2.203472e+002	2.272074e+002
2.295829686922449e-002	3.246507e+000	0.000000e+000	2.409661e+002	2.496505e+002
2.331743412909935e-002	3.241104e+000	0.000000e+000	2.580268e+002	2.686473e+002
2.367657138897420e-002	3.234320e+000	0.000000e+000	2.715294e+002	2.841978e+002
2.403570864884905e-002	3.226156e+000	0.000000e+000	2.814739e+002	2.963020e+002
2.439484590872390e-002	3.216613e+000	0.000000e+000	2.878602e+002	3.049598e+002
2.475398316859875e-002	3.205688e+000	0.000000e+000	2.906884e+002	3.101713e+002
2.512884906759221e-002	3.215409e+000	0.000000e+000	2.884130e+002	3.103984e+002
2.550371496658567e-002	3.224175e+000	0.000000e+000	2.822851e+002	3.066495e+002
2.587858086557912e-002	3.231987e+000	0.000000e+000	2.723047e+002	2.989246e+002
2.625344676457258e-002	3.238844e+000	0.000000e+000	2.584718e+002	2.872238e+002
2.662831266356603e-002	3.244748e+000	0.000000e+000	2.407864e+002	2.715469e+002
2.700317856255949e-002	3.249697e+000	0.000000e+000	2.192485e+002	2.518940e+002
2.737804446155295e-002	3.253693e+000	0.000000e+000	1.938581e+002	2.282651e+002
2.759225354669207e-002	3.257233e+000	0.000000e+000	1.780479e+002	2.133397e+002
2.780646263183119e-002	3.260919e+000	0.000000e+000	1.615451e+002	1.976367e+002
2.802067171697031e-002	3.264752e+000	0.000000e+000	1.443497e+002	1.811559e+002
2.823488080210943e-002	3.268732e+000	0.000000e+000	1.264616e+002	1.638975e+002
2.844908988724855e-002	3.272857e+000	0.000000e+000	1.078809e+002	1.458614e+002
2.866329897238767e-002	3.277129e+000	0.000000e+000	8.860757e+001	1.270477e+002
2.887750805752680e-002	3.281548e+000	0.000000e+000	6.864162e+001	1.074563e+002
2.915275924210242e-002	3.287273e+000	0.000000e+000	4.269064e+001	8.183783e+001
2.921136714738960e-002	3.288508e+000	0.000000e+000	3.709467e+001	7.629225e+001
2.926997505267678e-002	3.289745e+000	0.000000e+000	3.148503e+001	7.072569e+001
2.932858295796396e-002	3.290987e+000	0.000000e+000	2.586171e+001	6.513817e+001
2.938719086325115e-002	3.292232e+000	0.000000e+000	2.022471e+001	5.952969e+001
2.944579876853833e-002	3.293480e+000	0.000000e+000	1.457404e+001	5.390023e+001
2.950440667382551e-002	3.294733e+000	0.000000e+000	8.909698e+000	4.824980e+001
2.956301457911269e-002	3.295989e+000	0.000000e+000	3.231677e+000	4.257841e+001
2.958960346905129e-002	3.296556e+000	0.000000e+000	6.547647e-001	4.000207e+001
2.961619235898988e-002	3.297124e+000	0.000000e+000	-1.922975e+000	3.742338e+001
2.964278124892847e-002	3.297693e+000	0.000000e+000	-4.501541e+000	3.484236e+001
2.966937013886706e-002	3.298261e+000	0.000000e+000	-7.080935e+000	3.225899e+001
2.969595902880565e-002	3.298830e+000	0.000000e+000	-9.661155e+000	2.967328e+001
2.972254791874425e-002	3.299400e+000	0.000000e+000	-1.224220e+001	2.708523e+001
2.974913680868284e-002	3.299970e+000	0.000000e+000	-1.482408e+001	2.449484e+001
2.998768783531500e-002	3.305080e+000	0.000000e+000	-3.797138e+001	1.203430e+000
2.999293071502120e-002	3.360851e+000	0.000000e+000	-3.842365e+001	7.466311e-001
3.000341647443361e-002	3.535633e+000	0.000000e+000	-3.893085e+001	2.303252e-001
3.002438799325841e-002	3.305325e+000	0.000000e+000	-3.914305e+001	0.000000e+000
3.130661827993578e-002	3.303752e+000	0.000000e+000	-3.805564e+001	0.000000e+000
3.258884856661316e-002	3.302630e+000	0.000000e+000	-3.699588e+001	0.000000e+000
3.387107885329052e-002	3.301959e+000	0.000000e+000	-3.596378e+001	0.000000e+000
3.515330913996789e-002	3.301738e+000	0.000000e+000	-3.495934e+001	0.000000e+000
3.643553942664526e-002	3.301969e+000	0.000000e+000	-3.398254e+001	0.000000e+000
3.771776971332264e-002	3.302651e+000	0.000000e+000	-3.303340e+001	0.000000e+000
3.900000000000000e-002	3.303783e+000	0.000000e+000	-3.211192e+001	0.000000e+000
3.900000010000000e-002	3.911932e+000	3.300000e-001	-3.150354e+001	0.000000e+000
3.900000012500000e-002	3.981237e+000	4.125000e-001	-3.143416e+001	0.000000e+000
3.900000017500000e-002	3.984030e+000	5.775000e-001	-3.143121e+001	0.000000e+000
