time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
4.086199643773268e-002	3.303149e+000	0.000000e+000	3.185949e+001	8.330084e+001
4.100967971758759e-002	3.302707e+000	0.000000e+000	4.554695e+001	9.711482e+001
4.115736299744250e-002	3.302192e+000	0.000000e+000	5.893958e+001	1.106768e+002
4.130504627729741e-002	3.301603e+000	0.000000e+000	7.203738e+001	1.239867e+002
4.145272955715233e-002	3.300942e+000	0.000000e+000	8.484035e+001	1.370447e+002
4.160041283700723e-002	3.300208e+000	0.000000e+000	9.734849e+001	1.498506e+002
4.174809611686214e-002	3.299400e+000	0.000000e+000	1.095618e+002	1.624046e+002
4.190558861825723e-002	3.298613e+000	0.000000e+000	1.221504e+002	1.754012e+002
4.206308111965233e-002	3.297718e+000	0.000000e+000	1.341991e+002	1.878962e+002
4.222057362104741e-002	3.296715e+000	0.000000e+000	1.457078e+002	1.998894e+002
4.237806612244250e-002	3.295604e+000	0.000000e+000	1.566765e+002	2.113810e+002
4.253555862383759e-002	3.294386e+000	0.000000e+000	1.671052e+002	2.223708e+002
4.269305112523268e-002	3.293060e+000	0.000000e+000	1.769940e+002	2.328590e+002
4.285054362662777e-002	3.291626e+000	0.000000e+000	1.863428e+002	2.428455e+002
4.307016119777733e-002	3.290348e+000	0.000000e+000	1.983302e+002	2.557820e+002
4.328977876892688e-002	3.288802e+000	0.000000e+000	2.089449e+002	2.673845e+002
4.350939634007643e-002	3.286988e+000	0.000000e+000	2.181869e+002	2.776532e+002
4.372901391122598e-002	3.284906e+000	0.000000e+000	2.260563e+002	2.865878e+002
4.394863148237554e-002	3.282556e+000	0.000000e+000	2.325529e+002	2.941885e+002
4.416824905352509e-002	3.279939e+000	0.000000e+000	2.376769e+002	3.004553e+002
4.438786662467464e-002	3.277054e+000	0.000000e+000	2.414282e+002	3.053881e+002
4.463745681719696e-002	3.265717e+000	0.000000e+000	2.437355e+002	3.090684e+002
4.488704700971929e-002	3.257782e+000	0.000000e+000	2.441786e+002	3.108633e+002
4.513663720224161e-002	3.253249e+000	0.000000e+000	2.427573e+002	3.107727e+002
4.538622739476393e-002	3.252118e+000	0.000000e+000	2.394718e+002	3.087967e+002
4.563581758728625e-002	3.254388e+000	0.000000e+000	2.343219e+002	3.049353e+002
4.588540777980858e-002	3.260061e+000	0.000000e+000	2.273077e+002	2.991884e+002
4.613499797233089e-002	3.269135e+000	0.000000e+000	2.184293e+002	2.915562e+002
4.631265387355858e-002	3.268522e+000	0.000000e+000	2.109988e+002	2.849762e+002
4.649030977478625e-002	3.268002e+000	0.000000e+000	2.027846e+002	2.775740e+002
4.666796567601393e-002	3.267574e+000	0.000000e+000	1.937866e+002	2.693495e+002
4.684562157724161e-002	3.267239e+000	0.000000e+000	1.840050e+002	2.603028e+002
4.702327747846929e-002	3.266995e+000	0.000000e+000	1.734397e+002	2.504339e+002
4.720093337969696e-002	3.266844e+000	0.000000e+000	1.620907e+002	2.397427e+002
4.737858928092464e-002	3.266785e+000	0.000000e+000	1.499579e+002	2.282292e+002
4.745679057486996e-002	3.266708e+000	0.000000e+000	1.444407e+002	2.229660e+002
4.758730771702956e-002	3.266689e+000	0.000000e+000	1.349120e+002	2.138418e+002
4.771782485918915e-002	3.266724e+000	0.000000e+000	1.250952e+002	2.043994e+002
4.784834200134875e-002	3.266812e+000	0.000000e+000	1.149902e+002	1.946388e+002
4.797885914350835e-002	3.266954e+000	0.000000e+000	1.045970e+002	1.845600e+002
4.810937628566795e-002	3.267149e+000	0.000000e+000	9.391558e+001	1.741630e+002
4.823989342782754e-002	3.267398e+000	0.000000e+000	8.294602e+001	1.634478e+002
4.837041056998714e-002	3.267700e+000	0.000000e+000	7.168828e+001	1.524144e+002
4.847476978803960e-002	3.268011e+000	0.000000e+000	6.253534e+001	1.434163e+002
4.857912900609206e-002	3.268355e+000	0.000000e+000	5.327507e+001	1.342891e+002
4.868348822414451e-002	3.268731e+000	0.000000e+000	4.390746e+001	1.250327e+002
4.878784744219696e-002	3.269142e+000	0.000000e+000	3.443252e+001	1.156470e+002
4.889220666024942e-002	3.269585e+000	0.000000e+000	2.485024e+001	1.061322e+002
4.899656587830188e-002	3.270061e+000	0.000000e+000	1.516062e+001	9.648809e+001
4.910092509635433e-002	3.270571e+000	0.000000e+000	5.363674e+000	8.671481e+001
4.911046183951839e-002	3.270610e+000	0.000000e+000	4.467055e+000	8.581917e+001
4.911999858268246e-002	3.270653e+000	0.000000e+000	3.569879e+000	8.492279e+001
4.912953532584652e-002	3.270699e+000	0.000000e+000	2.672145e+000	8.402566e+001
4.913907206901058e-002	3.270748e+000	0.000000e+000	1.773854e+000	8.312778e+001
4.914860881217464e-002	3.270799e+000	0.000000e+000	8.750040e-001	8.222916e+001
4.915814555533871e-002	3.270854e+000	0.000000e+000	-2.440332e-002	8.132979e+001
4.916768229850277e-002	3.270913e+000	0.000000e+000	-9.243685e-001	8.042968e+001
4.926277725176727e-002	3.271421e+000	0.000000e+000	-9.946541e+000	7.139574e+001
4.935787220503179e-002	3.271958e+000	0.000000e+000	-1.899294e+001	6.231845e+001
4.945296715829629e-002	3.272523e+000	0.000000e+000	-2.806356e+001	5.319782e+001
4.954806211156081e-002	3.273116e+000	0.000000e+000	-3.715841e+001	4.403383e+001
4.964315706482531e-002	3.273737e+000	0.000000e+000	-4.627748e+001	3.482650e+001
4.973825201808983e-002	3.274386e+000	0.000000e+000	-5.542077e+001	2.557582e+001
4.983334697135433e-002	3.275063e+000	0.000000e+000	-6.458829e+001	1.628179e+001
4.998593486197933e-002	3.276199e+000	0.000000e+000	-7.925200e+001	1.374769e+000
4.999356425651058e-002	3.420013e+000	0.000000e+000	-7.984051e+001	7.727824e-001
5.000882304557308e-002	3.486076e+000	0.000000e+000	-8.037646e+001	2.096837e-001
5.003934062369808e-002	3.276573e+000	0.000000e+000	-8.053172e+001	0.000000e+000
5.046658671744808e-002	3.278488e+000	0.000000e+000	-7.977425e+001	0.000000e+000
5.095486796744808e-002	3.278183e+000	0.000000e+000	-7.891977e+001	0.000000e+000
5.193143046744808e-002	3.279175e+000	0.000000e+000	-7.723663e+001	0.000000e+000
5.290799296744808e-002	3.283890e+000	0.000000e+000	-7.558573e+001	0.000000e+000
5.388455546744808e-002	3.287735e+000	0.000000e+000	-7.397088e+001	0.000000e+000
5.486111796744808e-002	3.290863e+000	0.000000e+000	-7.239115e+001	0.000000e+000
5.583768046744808e-002	3.293388e+000	0.000000e+000	-7.084569e+001	0.000000e+000
5.681424296744808e-002	3.295448e+000	0.000000e+000	-6.933363e+001	0.000000e+000
5.779080546744808e-002	3.297104e+000	0.000000e+000	-6.785420e+001	0.000000e+000
5.876736796744808e-002	3.298431e+000	0.000000e+000	-6.640662e+001	0.000000e+000
5.986600077994808e-002	3.307175e+000	0.000000e+000	-6.480794e+001	0.000000e+000
5.995755351432308e-002	3.307251e+000	0.000000e+000	-6.467710e+001	0.000000e+000
5.997281230338558e-002	3.361496e+000	0.000000e+000	-6.460109e+001	5.424566e-002
6.000332988151058e-002	3.572968e+000	0.000000e+000	-6.402074e+001	5.912150e-001
6.001095927604183e-002	3.307293e+000	0.000000e+000	-6.352999e+001	1.071195e+000
6.010278448879295e-002	3.307324e+000	0.000000e+000	-5.441856e+001	1.006334e+001
6.019460970154406e-002	3.307323e+000	0.000000e+000	-4.535231e+001	1.902852e+001
6.028643491429518e-002	3.307289e+000	0.000000e+000	-3.633125e+001	2.796675e+001
6.037826012704629e-002	3.307224e+000	0.000000e+000	-2.735538e+001	3.687803e+001
6.047008533979741e-002	3.307126e+000	0.000000e+000	-1.842470e+001	4.576234e+001
6.056191055254852e-002	3.306996e+000	0.000000e+000	-9.539203e+000	5.461970e+001
6.065373576529964e-002	3.306834e+000	0.000000e+000	-6.988974e-001	6.345010e+001
6.067907625427844e-002	3.306776e+000	0.000000e+000	1.723902e+000	6.587326e+001
6.070441674325723e-002	3.306715e+000	0.000000e+000	4.140796e+000	6.829185e+001
6.072975723223602e-002	3.306651e+000	0.000000e+000	6.551785e+000	7.070589e+001
6.075509772121483e-002	3.306584e+000	0.000000e+000	8.956868e+000	7.311537e+001
6.078043821019362e-002	3.306513e+000	0.000000e+000	1.135605e+001	7.552029e+001
6.080577869917241e-002	3.306439e+000	0.000000e+000	1.374932e+001	7.792066e+001
6.083111918815121e-002	3.306361e+000	0.000000e+000	1.613669e+001	8.031647e+001
6.097607768424496e-002	3.305946e+000	0.000000e+000	2.972864e+001	9.398453e+001
6.112103618033871e-002	3.305458e+000	0.000000e+000	4.301713e+001	1.073898e+002
